GEOID,NAME,svi_cdc,dom_ses,dom_household,dom_minority,dom_housing,pca_sovi
17031240300,Census Tract 2403; Cook County; Illinois,0.11105716177444273,0.14368249183622206,0.21363978899773925,0.06292388847023361,0.4591183119819141,0.2608898026815918
17031240500,Census Tract 2405; Cook County; Illinois,0.0951445596998455,0.09746294900778699,0.11981914091936699,0.0493594574227581,0.5674453654860587,0.233783689840982
17031240600,Census Tract 2406; Cook County; Illinois,0.2367468549988965,0.37076111529766387,0.3055764883195177,0.13828183873398645,0.42238131122833455,0.35936263228938076
17031240700,Census Tract 2407; Cook County; Illinois,0.48554403001544905,0.408942476764632,0.2680859080633007,0.6989449886963075,0.5689525244913338,0.4246273835564109
17031240800,Census Tract 2408; Cook County; Illinois,0.3687706907967336,0.252449133383572,0.25056518462697813,0.6684250188394876,0.4412207987942728,0.3592632459249153
17031240900,Census Tract 2409; Cook County; Illinois,0.5209225336570293,0.266767143933685,0.2729841748304446,0.7505651846269782,0.7552750565184627,0.3972857366619748
17031241000,Census Tract 2410; Cook County; Illinois,0.5391745751489736,0.461693041949259,0.3099095704596835,0.7324792765636775,0.5934438583270535,0.3772852696106143
17031241100,Census Tract 2411; Cook County; Illinois,0.3742440962259987,0.38482793268023113,0.1271665410700829,0.4171062547098719,0.6991333835719669,0.29139191548657667
17031241200,Census Tract 2412; Cook County; Illinois,0.33822555727212533,0.32152725445867875,0.12697814619442352,0.49773926149208747,0.5795026375282593,0.2357132563238297
17031241300,Census Tract 2413; Cook County; Illinois,0.334098433016994,0.2391358955036423,0.2047852298417483,0.5663149962321025,0.5037678975131876,0.29651033944071187
17031241400,Census Tract 2414; Cook County; Illinois,0.30728316045023174,0.24064305450891735,0.11567445365486059,0.493594574227581,0.587792012057272,0.2665055392709493
17031241500,Census Tract 2415; Cook County; Illinois,0.254623703376738,0.28937452901281085,0.09532780708364733,0.41748304446119067,0.48568198944988694,0.2693665080884774
17031241600,Census Tract 2416; Cook County; Illinois,0.21992937541381588,0.1838733986435569,0.10851544837980406,0.10022607385079126,0.7965335342878673,0.22031560511105727
17031242000,Census Tract 2420; Cook County; Illinois,0.41754579563010374,0.31775935694549107,0.1712509419743783,0.6239638281838734,0.6384702336096458,0.2153157955828289
17031242100,Census Tract 2421; Cook County; Illinois,0.16539395276980798,0.2685254961065059,0.11831198191409194,0.1352675207234363,0.5118688771665411,0.2769818729184636
17031242200,Census Tract 2422; Cook County; Illinois,0.24533215625689692,0.08791760864104498,0.11397889977392614,0.4050489826676714,0.6544837980406933,0.26234740102418813
17031242300,Census Tract 2423; Cook County; Illinois,0.19598322666078127,0.16302436573725193,0.22607385079125847,0.09419743782969103,0.6377166541070083,0.28251521576126015
17031242400,Census Tract 2424; Cook County; Illinois,0.19521077024939304,0.1685506154232605,0.09080633006782216,0.2573474001507159,0.6021100226073851,0.18865634038013523
17031242500,Census Tract 2425; Cook County; Illinois,0.4759435003310527,0.3697563426274805,0.1450640542577242,0.6115297663903542,0.7912584777694047,0.3291584686721549
17031242600,Census Tract 2426; Cook County; Illinois,0.6575811079231957,0.6714393368500376,0.41371514694800304,0.7226827430293896,0.6266013564431048,0.48507933800746506
17031242700,Census Tract 2427; Cook County; Illinois,0.49708673581990725,0.44310474755086665,0.3455162019593067,0.6544837980406933,0.5346646571213263,0.41295237031985105
17031242800,Census Tract 2428; Cook County; Illinois,0.24416243654822337,0.1974378296910324,0.25960813865862853,0.45629238884702333,0.3447626224566692,0.2634151295944155
17031242900,Census Tract 2429; Cook County; Illinois,0.37879055396159783,0.22180356694297915,0.20892991710625472,0.5772418990203466,0.6331951770911831,0.33956636936536583
17031243000,Census Tract 2430; Cook County; Illinois,0.1680423747517104,0.22104998744034163,0.15881688018085907,0.17483044461190655,0.48681235870384326,0.23815740189015794
17031243100,Census Tract 2431; Cook County; Illinois,0.37428823659236365,0.25345390605375534,0.2132629992464205,0.6028636021100227,0.5587792012057272,0.3002451506160436
17031243200,Census Tract 2432; Cook County; Illinois,0.18552195983226663,0.19166038683747802,0.09551620195930671,0.40580256217030897,0.3982667671439337,0.2640795149975954
17031243300,Census Tract 2433; Cook County; Illinois,0.3493047892297506,0.30821401657874903,0.07611152976639035,0.5467219291635268,0.6262245666917859,0.30632453271619536
17031243400,Census Tract 2434; Cook County; Illinois,0.46614433899801366,0.369002763124843,0.24717407686510925,0.5109269027882442,0.7626224566691786,0.3032733497252211
17031243500,Census Tract 2435; Cook County; Illinois,0.24864268373427498,0.23637277066063803,0.1797287113790505,0.1281085154483798,0.7266390354182366,0.2790694848750081
17031250200,Census Tract 2502; Cook County; Illinois,0.6345398366806444,0.7739261492087416,0.5386209495101734,0.4212509419743783,0.6350791258477769,0.5319937110033187
17031250300,Census Tract 2503; Cook County; Illinois,0.5491061575811078,0.7668927405174579,0.6282969103240392,0.38206480783722685,0.34853051996985684,0.47671606636212543
17031250400,Census Tract 2504; Cook County; Illinois,0.7112116530567203,0.8108515448379804,0.5194046721929163,0.8206480783722683,0.4361341371514695,0.45789693748293697
17031250500,Census Tract 2505; Cook County; Illinois,0.4165967777532553,0.44034162270786237,0.4259608138658629,0.6416729464958553,0.2407686510926903,0.3507593537831387
17031250600,Census Tract 2506; Cook County; Illinois,0.7993378945045243,0.7415222305953277,0.7432177844762622,0.8813112283345892,0.4717407686510927,0.504899651601106
17031250700,Census Tract 2507; Cook County; Illinois,0.7715073935113661,0.8038181361466968,0.6396006028636021,0.7362471740768651,0.5789374529012811,0.5929879683832633
17031250800,Census Tract 2508; Cook County; Illinois,0.5319796954314719,0.6744536548605878,0.36567445365486057,0.4717407686510927,0.5651846269781462,0.4013235825763603
17031251000,Census Tract 2510; Cook County; Illinois,0.7951887000662105,0.9135895503642301,0.730783722682743,0.48266767143933687,0.6989449886963075,0.7104308544995424
17031251100,Census Tract 2511; Cook County; Illinois,0.8569410726109027,0.7550866616428034,0.7174076865109269,0.8941220798794273,0.6350791258477769,0.5122405945600305
17031251200,Census Tract 2512; Cook County; Illinois,0.647031560361951,0.6892740517457925,0.4376412961567445,0.9095704596834966,0.36793519216277315,0.42395619466234274
17031251300,Census Tract 2513; Cook County; Illinois,0.6216949900684176,0.7370007535795027,0.5307083647324793,0.42200452147701584,0.6426149208741523,0.44738944350012855
17031251400,Census Tract 2514; Cook County; Illinois,0.6707790774663429,0.6958050741019843,0.557648831951771,0.35342878673700073,0.8651092690278824,0.41129362360128613
17031251500,Census Tract 2515; Cook County; Illinois,0.7894945928051201,0.9301682994222557,0.5949510173323286,0.7106254709871891,0.5740391861341372,0.6224537001875933
17031251600,Census Tract 2516; Cook County; Illinois,0.741734716398146,0.8176337603617182,0.7663903541823662,0.5919366993217784,0.4979276563677468,0.6739358277683519
17031251700,Census Tract 2517; Cook County; Illinois,0.48836901346281175,0.7282089927153982,0.42991710625470986,0.4235116804822909,0.37132629992464206,0.4380025609931603
17031251800,Census Tract 2518; Cook County; Illinois,0.8277863606267931,0.861090178347149,0.7466088922381311,0.4781461944235117,0.8328937452901282,0.7488564169494365
17031251900,Census Tract 2519; Cook County; Illinois,0.7338115206356212,0.7764380808842,0.6034287867370007,0.4385832705350414,0.832893745290128,0.5929975496856196
17031252000,Census Tract 2520; Cook County; Illinois,0.9024718605164422,0.8776689274051745,0.737189148455162,0.6914091936699323,0.8249811605124341,0.6424927569538414
17031252101,Census Tract 2521.01; Cook County; Illinois,0.7591922312955196,0.7789500125596583,0.5410700828937453,0.7950263752825923,0.6085154483798041,0.4357937763934056
17031252102,Census Tract 2521.02; Cook County; Illinois,0.7797837122048111,0.6998241647827179,0.7758100979653354,0.48266767143933687,0.8238507912584778,0.6287401399853766
17031252201,Census Tract 2522.01; Cook County; Illinois,0.844449348929596,0.8450138156242151,0.6748304446119066,0.6571213262999247,0.7891861341371514,0.597526326939859
17031252202,Census Tract 2522.02; Cook County; Illinois,0.7143676892518207,0.8271791007284602,0.7577241899020346,0.4570459683496609,0.5540693293142427,0.6692877410941558
17031260100,Census Tract 2601; Cook County; Illinois,0.766166409181196,0.8937452901281085,0.48342125094197436,0.4276563677467973,0.9385832705350414,0.44740612553056963
17031260200,Census Tract 2602; Cook County; Illinois,0.8082101081438975,0.6782215523737755,0.5923134890730972,0.8771665410700829,0.7153353428786737,0.5997448328555774
17031260300,Census Tract 2603; Cook County; Illinois,0.9286691679540938,0.9399648329565435,0.7477392614920875,0.6646571213263,0.8534287867370007,0.8262699711677983
17031260400,Census Tract 2604; Cook County; Illinois,0.8235047450893841,0.9834212509419744,0.37961567445365485,0.8914845516201959,0.6520346646571213,0.5792755487480248
17031260500,Census Tract 2605; Cook County; Illinois,0.6759435003310527,0.8254207485556393,0.6537302185380558,0.474378296910324,0.5331574981160513,0.5329589421847063
17031260600,Census Tract 2606; Cook County; Illinois,0.7821231516221584,0.9231348907309721,0.7825923134890731,0.4446119065561417,0.6384702336096458,0.686772849377748
17031260700,Census Tract 2607; Cook County; Illinois,0.6712204811299933,0.8575734740015072,0.3308214016578749,0.8202712886209496,0.4645817633760362,0.41778978599807837
17031260800,Census Tract 2608; Cook County; Illinois,0.7196424630324431,0.8585782466716905,0.7337980406932931,0.38432554634513943,0.6343255463451394,0.6688088410293465
17031260900,Census Tract 2609; Cook County; Illinois,0.5697197086735819,0.8161266013564431,0.44253956292388846,0.3654860587792012,0.5602863602110022,0.5797669942951907
17031261000,Census Tract 2610; Cook County; Illinois,0.6568969322445376,0.7344888219040442,0.6379050489826676,0.48266767143933687,0.5774302938960061,0.56837291125398
17031270500,Census Tract 2705; Cook County; Illinois,0.8804899580666518,0.9643305702084903,0.9383948756593821,0.4525244913338357,0.7134513941220799,0.8020364384596803
17031271200,Census Tract 2712; Cook County; Illinois,0.6205032001765612,0.8914845516201959,0.4870007535795026,0.36284853051996985,0.5876036171816126,0.5630974545020841
17031271300,Census Tract 2713; Cook County; Illinois,0.7650408298388875,0.854559155990957,0.6185003767897513,0.45930670685757347,0.8078372268274303,0.5900648192242441
17031271400,Census Tract 2714; Cook County; Illinois,0.6458177002869122,0.7711630243657372,0.6853805576488319,0.3266767143933685,0.6177467972871138,0.6100374281883459
17031271500,Census Tract 2715; Cook County; Illinois,0.62434341205032,0.624717407686511,0.42709118311981914,0.7675207234363225,0.5205350414468727,0.44741488883082775
17031271800,Census Tract 2718; Cook County; Illinois,0.50551754579563,0.41396634011554884,0.712509419743783,0.4242652599849284,0.45101733232856067,0.5508439988042512
17031280100,Census Tract 2801; Cook County; Illinois,0.2994923857868021,0.09922130118060789,0.045591559909570464,0.45064054257724195,0.8200828937452902,0.19024687729931708
17031280400,Census Tract 2804; Cook County; Illinois,0.6016331935555065,0.5237377543330821,0.7560286360211003,0.3440090429540317,0.6514694800301432,0.555688790178225
17031280800,Census Tract 2808; Cook County; Illinois,0.6294636945486646,0.7975383069580507,0.5186510926902788,0.37113790504898264,0.6671062547098718,0.5621667143706506
17031280900,Census Tract 2809; Cook County; Illinois,0.7012800706245861,0.45139412207987945,0.7545214770158252,0.7999246420497362,0.5529389600602863,0.7104998122558424
17031281900,Census Tract 2819; Cook County; Illinois,0.24244096225998676,0.14996232102486812,0.041258477769404674,0.21062547098718915,0.8513564431047476,0.23612191612589736
17031282700,Census Tract 2827; Cook County; Illinois,0.5366585742661663,0.49786485807586034,0.25339110776186885,0.5953278070836474,0.7437829691032404,0.38946586459310445
17031282800,Census Tract 2828; Cook County; Illinois,0.3711763407636284,0.5918111027380055,0.18349660889223812,0.28108515448379806,0.563112283345893,0.3807995451412652
17031283100,Census Tract 2831; Cook County; Illinois,0.653608474950342,0.7596081386586285,0.22230595327807084,0.8006782215523738,0.640542577241899,0.387668025293092
17031283200,Census Tract 2832; Cook County; Illinois,0.4868241006400353,0.5425772418990203,0.5058402411454408,0.29351921627731725,0.6066314996232103,0.49590347545587127
17031283800,Census Tract 2838; Cook County; Illinois,0.649834473626131,0.493594574227581,0.5828937452901282,0.5719668425018839,0.7639412207987943,0.5072533799085421
17031290900,Census Tract 2909; Cook County; Illinois,0.8193334804678878,0.9133383571966842,0.7062923888470234,0.440844009042954,0.8342125094197438,0.7217692192511397
17031291200,Census Tract 2912; Cook County; Illinois,0.6287795188700065,0.79879427279578,0.4630746043707611,0.4800301431801055,0.6105877920120573,0.48522429036795606
17031291600,Census Tract 2916; Cook County; Illinois,0.5737585521959832,0.7663903541823662,0.5339110776186888,0.31688018085908065,0.5787490580256217,0.4788510067802328
17031292200,Census Tract 2922; Cook County; Illinois,0.6140366365040828,0.8208992715398141,0.47192916352675207,0.41785983421250944,0.5998492840994725,0.543895098201173
17031292400,Census Tract 2924; Cook County; Illinois,0.7371220481129992,0.7478020597839738,0.5256217030896759,0.6239638281838733,0.7633760361718162,0.523584314541231
17031292500,Census Tract 2925; Cook County; Illinois,0.6212315162215845,0.7889977392614921,0.5403165033911078,0.4566691785983421,0.5450263752825923,0.4848590957413779
17031300500,Census Tract 3005; Cook County; Illinois,0.8237695872875743,0.80180859080633,0.5885455915599096,0.8097211755840241,0.7072343632253203,0.5773116125964836
17031300600,Census Tract 3006; Cook County; Illinois,0.7828514676671815,0.8583270535041447,0.5378673700075358,0.6963074604370761,0.6983798040693293,0.6060598650825315
17031300700,Census Tract 3007; Cook County; Illinois,0.8223791657470756,0.73474001507159,0.5521853805576488,0.9005275056518462,0.7159005275056518,0.6035416023533522
17031300800,Census Tract 3008; Cook County; Illinois,0.882696976384904,0.8010550113036925,0.79879427279578,0.8168801808590807,0.658251695553881,0.8133872731117263
17031300900,Census Tract 3009; Cook County; Illinois,0.7161774442727874,0.7362471740768651,0.5689525244913338,0.8715146948003014,0.4244536548605878,0.49993497504406126
17031301100,Census Tract 3011; Cook County; Illinois,0.7658132862502758,0.675709620698317,0.5678221552373776,0.8040693293142427,0.694800301431801,0.5936380725390348
17031301200,Census Tract 3012; Cook County; Illinois,0.8786360626793202,0.8829439839236373,0.6591936699321779,0.7162773172569706,0.8050113036925396,0.6366784565341549
17031301600,Census Tract 3016; Cook County; Illinois,0.7358199073052306,0.8942476764632002,0.4591183119819141,0.9061793519216277,0.3975131876412962,0.4872451660724164
17031301701,Census Tract 3017.01; Cook County; Illinois,0.7240785698521297,0.7538306958050741,0.4642049736247174,0.733232856066315,0.6723813112283346,0.47893079020085255
17031301702,Census Tract 3017.02; Cook County; Illinois,0.7062679320238358,0.7862346144184879,0.6608892238131123,0.4348153730218538,0.6910324039186134,0.6035907664651128
17031301801,Census Tract 3018.01; Cook County; Illinois,0.6997572279849922,0.8816880180859081,0.584777694046722,0.4351921627731726,0.6527882441597589,0.5689081363818973
17031301802,Census Tract 3018.02; Cook County; Illinois,0.8458839108364599,0.7196684250188394,0.6716277317256971,0.8541823662396383,0.7247550866616428,0.5791336004835116
17031301803,Census Tract 3018.03; Cook County; Illinois,0.8155594791436768,0.758854559155991,0.5150715900527506,0.8489073097211757,0.7611152976639035,0.4394100281252301
17031310200,Census Tract 3102; Cook County; Illinois,0.43529022290885006,0.3998995227329817,0.048794272795779955,0.6397889977392615,0.7134513941220799,0.2850571853099766
17031310300,Census Tract 3103; Cook County; Illinois,0.5746634297064664,0.35995980909319264,0.43330821401657876,0.6130369253956292,0.7922004521477016,0.43791923976057556
17031310400,Census Tract 3104; Cook County; Illinois,0.44233061134407414,0.6360211002260738,0.20327807083647326,0.30406932931424263,0.6785983421250942,0.3938357490867977
17031310500,Census Tract 3105; Cook County; Illinois,0.4995144559699845,0.6726953026877669,0.3494724943481537,0.3379804069329314,0.6245290128108516,0.40275762982414365
17031310600,Census Tract 3106; Cook County; Illinois,0.444361068196866,0.5589047977895001,0.23210248681235873,0.2886209495101733,0.7481160512434062,0.3547901353919878
17031310700,Census Tract 3107; Cook County; Illinois,0.7547340542926505,0.8261743280582768,0.21269781461944234,0.7494348153730219,0.9225697061039939,0.4735472723565175
17031310800,Census Tract 3108; Cook County; Illinois,0.6476936658574266,0.7653855815121829,0.3850791258477769,0.6748304446119066,0.5810097965335344,0.49149824387194124
17031310900,Census Tract 3109; Cook County; Illinois,0.7574486868241005,0.7470484802813363,0.5229841748304446,0.6921627731725697,0.756405425772419,0.49701471562112803
17031320101,Census Tract 3201.01; Cook County; Illinois,0.34846612226881485,0.2624968600854057,0.26639035418236623,0.19253956292388846,0.8334589299171062,0.17551240211978966
17031320102,Census Tract 3201.02; Cook County; Illinois,0.2063120723902008,0.15774930921878924,0.10455915599095704,0.16088922381311227,0.7272042200452148,0.26107335821852895
17031320400,Census Tract 3204; Cook County; Illinois,0.36621054954756127,0.4493845767395127,0.09099472494348154,0.5143180105501131,0.5506782215523738,0.14082139073858704
17031320600,Census Tract 3206; Cook County; Illinois,0.3043478260869565,0.29992464204973623,0.09702336096458176,0.18764129615674455,0.8447626224566692,0.21759637067072085
17031330101,Census Tract 3301.01; Cook County; Illinois,0.2895166629883028,0.14544084400904295,0.25565184626978144,0.5919366993217785,0.39412207987942727,0.1587010932166269
17031330102,Census Tract 3301.02; Cook County; Illinois,0.37810637828293975,0.15900527505651846,0.1974378296910324,0.5097965335342879,0.7729841748304446,0.23587444963812423
17031330103,Census Tract 3301.03; Cook County; Illinois,0.2922312955197528,0.23360964581763377,0.20497362471740768,0.4012810851544838,0.5550113036925395,0.2726367765184954
17031330200,Census Tract 3302; Cook County; Illinois,0.4537408960494372,0.37704094448631,0.661266013564431,0.21816126601356442,0.5979653353428787,0.4038411465432253
17031340300,Census Tract 3403; Cook County; Illinois,0.7506952107702494,0.605375533785481,0.5925018839487566,0.7603617181612661,0.741145440844009,0.4502132542303161
17031340400,Census Tract 3404; Cook County; Illinois,0.7551533877731185,0.7375031399145944,0.5339110776186888,0.7166541070082894,0.7240015071590052,0.41733612181397556
17031340500,Census Tract 3405; Cook County; Illinois,0.39856543809313616,0.6201959306706858,0.26092690278824415,0.2174076865109269,0.5989073097211756,0.14491294211888708
17031340600,Census Tract 3406; Cook County; Illinois,0.7659457073493708,0.9266515950766139,0.7756217030896759,0.37264506405425774,0.6678598342125095,0.8038224030426925
17031350100,Census Tract 3501; Cook County; Illinois,0.4677113220039726,0.3928661140416981,0.07253202712886209,0.6906556141672946,0.7381311228334589,0.22962914471045015
17031350400,Census Tract 3504; Cook County; Illinois,0.9401677333921871,0.9397136397889978,0.7479276563677468,0.8202712886209496,0.7305953278070837,0.8282783498896864
17031351000,Census Tract 3510; Cook County; Illinois,0.5219819024497904,0.4657121326299925,0.3204596834966089,0.4125847776940467,0.8498492840994725,0.23612017868377558
17031351100,Census Tract 3511; Cook County; Illinois,0.90017656146546,0.8824415975885456,0.766767143933685,0.7407686510926903,0.73474001507159,0.985110161507595
17031351400,Census Tract 3514; Cook County; Illinois,0.6686382696976385,0.7354935945742276,0.6471363978899773,0.36812358703843256,0.7151469480030144,0.615303452828497
17031351500,Census Tract 3515; Cook County; Illinois,0.5712204811299932,0.7616176839989952,0.40184626978146193,0.340241145440844,0.6850037678975132,0.535446670571947
17031360200,Census Tract 3602; Cook County; Illinois,0.7544471419112778,0.7030896759608138,0.83232856066315,0.48266767143933687,0.6919743782969103,0.8743060522979712
17031380100,Census Tract 3801; Cook County; Illinois,0.5831383800485543,0.7201708113539311,0.4977392614920874,0.43933685003767897,0.5653730218538056,0.45748016790493556
17031380200,Census Tract 3802; Cook County; Illinois,0.5105495475612447,0.5420748555639286,0.3990203466465712,0.36209495101733236,0.7128862094951017,0.2118112787828401
17031380600,Census Tract 3806; Cook County; Illinois,0.683292871330832,0.8065812609897011,0.6944235116804823,0.3474001507159005,0.6591936699321779,0.558166151867269
17031381200,Census Tract 3812; Cook County; Illinois,0.43372323990289113,0.6458176337603617,0.1870761115297664,0.4171062547098719,0.5474755086661642,0.37581167843383584
17031381400,Census Tract 3814; Cook County; Illinois,0.7013021408077686,0.8759105752323536,0.5836473247927656,0.44159758854559156,0.6576865109269028,0.662456224457778
17031381500,Census Tract 3815; Cook County; Illinois,0.722268814831163,0.8568198944988696,0.61586284853052,0.4359457422758101,0.7098718914845517,0.49894086447168595
17031381700,Census Tract 3817; Cook County; Illinois,NA,NA,NA,NA,NA,NA
17031381800,Census Tract 3818; Cook County; Illinois,0.5652836018538953,0.6503391107761869,0.5075357950263752,0.38244159758854557,0.6314996232102487,0.5160331525508952
17031381900,Census Tract 3819; Cook County; Illinois,0.5808872213639372,0.8113539311730721,0.5214770158251696,0.359457422758101,0.5239261492087415,0.4629640578533117
17031390100,Census Tract 3901; Cook County; Illinois,0.5606930037519311,0.49032906304948504,0.7272042200452148,0.3617181612660136,0.5795026375282593,0.5886573912860745
17031390200,Census Tract 3902; Cook County; Illinois,0.536305451335246,0.4320522481788495,0.6961190655614167,0.6582516955538809,0.30293896006028637,0.4718675183693502
17031390300,Census Tract 3903; Cook County; Illinois,0.763826969763849,0.8550615423260487,0.5832705350414469,0.5881688018085909,0.7102486812358704,0.5517502701789037
17031390400,Census Tract 3904; Cook County; Illinois,0.7032222467446478,0.7575985933182617,0.7368123587038433,0.3877166541070083,0.6821778447626224,0.5118999498610431
17031390500,Census Tract 3905; Cook County; Illinois,0.43798278525711765,0.36347651343883447,0.5248681235870385,0.29691032403918616,0.6243406179351922,0.3828099321444257
17031390600,Census Tract 3906; Cook County; Illinois,0.4395939086294416,0.47148957548354686,0.5559532780708365,0.23059532780708364,0.5561416729464959,0.4016978687281099
17031390700,Census Tract 3907; Cook County; Illinois,0.46638711101302127,0.4320522481788496,0.4291635267520723,0.28598342125094195,0.7432177844762622,0.2674370786580659
17031400300,Census Tract 4003; Cook County; Illinois,0.5592584418450673,0.6013564431047476,0.5180859080633007,0.407309721175584,0.6279201205727205,0.5206645189269028
17031400400,Census Tract 4004; Cook County; Illinois,0.7488413153829175,0.8314493845767394,0.7554634513941221,0.42388847023360965,0.6833082140165787,0.7130600655801644
17031400500,Census Tract 4005; Cook County; Illinois,0.7297726771132199,0.7018337101230847,0.7878673700075358,0.42916352675207237,0.7209871891484552,0.8673141224654426
17031400800,Census Tract 4008; Cook County; Illinois,0.7201280070624585,0.8867118814368249,0.5150715900527506,0.48266767143933687,0.7279577995478523,0.6565977027227825
17031410100,Census Tract 4101; Cook County; Illinois,0.3051423526815273,0.31047475508666167,0.15146948003014318,0.2690278824415976,0.700640542577242,0.25196344242789376
17031410200,Census Tract 4102; Cook County; Illinois,0.29635841977488414,0.3853303190153228,0.10361718161266013,0.24227581009796534,0.6753956292388847,0.26895954080853257
17031410500,Census Tract 4105; Cook County; Illinois,0.46272346060472297,0.4649585531273549,0.4898266767143934,0.3085908063300678,0.6166164280331575,0.48087376280613153
17031410600,Census Tract 4106; Cook County; Illinois,0.4275877289781505,0.51117809595579,0.18877166541070084,0.4513941220798794,0.6286737000753579,0.2835771704357788
17031410700,Census Tract 4107; Cook County; Illinois,0.3907746634297064,0.643808088419995,0.13187641296156744,0.20761115297663904,0.6919743782969103,0.3421790083605291
17031410800,Census Tract 4108; Cook County; Illinois,0.2805120282498345,0.30519969856819895,0.13922381311228335,0.22343632253202714,0.6936699321778448,0.2836118235287765
17031410900,Census Tract 4109; Cook County; Illinois,0.503354667843743,0.5649334338106003,0.36925395629238883,0.43782969103240393,0.6235870384325546,0.27496034768514205
17031411000,Census Tract 4110; Cook County; Illinois,0.4913043478260869,0.5506154232604873,0.4986812358703843,0.23662396382818388,0.6753956292388847,0.31303750563773075
17031411100,Census Tract 4111; Cook County; Illinois,0.3517766497461929,0.39512685254961066,0.42727957799547855,0.16729464958553128,0.5746043707611153,0.3181712440267913
17031411200,Census Tract 4112; Cook County; Illinois,0.29907305230633413,0.2768148706355187,0.4892614920874152,0.146948003014318,0.5013187641296156,0.25856105952312025
17031420100,Census Tract 4201; Cook County; Illinois,0.7994923857868019,0.7560914343129868,0.5297663903541824,0.8274302938960061,0.7249434815373021,0.519322757896371
17031420200,Census Tract 4202; Cook County; Illinois,0.6859412933127345,0.7847274554132128,0.7181612660135644,0.3089675960813866,0.7032780708364732,0.6155630801592191
17031420300,Census Tract 4203; Cook County; Illinois,0.5409181196203927,0.7121326299924642,0.14845516201959308,0.5550113036925396,0.686887716654107,0.35555766924917803
17031420400,Census Tract 4204; Cook County; Illinois,0.6444272787464135,0.7410198442602361,0.6369630746043707,0.3097211755840241,0.7093067068575735,0.5134622676423531
17031420500,Census Tract 4205; Cook County; Illinois,0.6998675789009047,0.901029891986938,0.5700828937452901,0.45365486058779203,0.6299924642049737,0.5351933182577813
17031420600,Census Tract 4206; Cook County; Illinois,0.707680423747517,0.8226576237126351,0.6991333835719669,0.426525998492841,0.6286737000753579,0.670150685824046
17031420700,Census Tract 4207; Cook County; Illinois,0.8589935996468769,0.8967596081386586,0.5958929917106255,0.8108515448379805,0.7040316503391107,0.6595960180610845
17031420800,Census Tract 4208; Cook County; Illinois,0.6706025160008828,0.6877668927405174,0.3562547098718915,0.7076111529766391,0.7198568198944989,0.43147210173586537
17031421200,Census Tract 4212; Cook County; Illinois,0.49426175237254466,0.6400401909068073,0.2839110776186888,0.47550866616428034,0.5702712886209496,0.430874689219642
17031430101,Census Tract 4301.01; Cook County; Illinois,0.6874862061355109,0.75709620698317,0.6026752072343633,0.4724943481537302,0.6872645064054258,0.5540562340852365
17031430102,Census Tract 4301.02; Cook County; Illinois,0.6809755020966674,0.6445616679226325,0.4670308967596081,0.6959306706857573,0.6934815373021854,0.344262149590775
17031430200,Census Tract 4302; Cook County; Illinois,0.6140587066872655,0.8339613162521979,0.3847023360964582,0.38809344385832706,0.7038432554634514,0.42380825260417204
17031430300,Census Tract 4303; Cook County; Illinois,0.8583094239682189,0.7231851293644813,0.7733609645817634,0.718914845516202,0.7901281085154483,0.7372213602894765
17031430400,Census Tract 4304; Cook County; Illinois,0.588037960715074,0.6048731474503893,0.5403165033911078,0.4118311981914092,0.6795403165033911,0.4599996975072592
17031430500,Census Tract 4305; Cook County; Illinois,0.8622158463915249,0.9289123335845265,0.6772795779954786,0.70120572720422,0.7093067068575735,0.6662943093070149
17031430600,Census Tract 4306; Cook County; Illinois,0.7702935334363274,0.6430545089173575,0.7712886209495102,0.7117558402411455,0.6290504898266767,0.6050098739476623
17031430700,Census Tract 4307; Cook County; Illinois,0.75945707349371006,0.768399899522733,0.4566691785983421,0.8398643556895253,0.6593820648078372,0.46649794695583036
17031430800,Census Tract 4308; Cook County; Illinois,0.549746192893401,0.6332579753830696,0.5131876412961567,0.48266767143933687,0.4984928409947249,0.4307503049148974
17031430900,Census Tract 4309; Cook County; Illinois,0.6177444272787463,0.7613664908314494,0.5124340617935192,0.46156744536548605,0.5857196684250189,0.41964529329356776
17031431200,Census Tract 4312; Cook County; Illinois,0.5159788126241447,0.47877417734237626,0.28730218538055763,0.9404672192916352,0.32498116051243403,0.19986602425399863
17031431301,Census Tract 4313.01; Cook County; Illinois,0.6551533877731185,0.7131374026626476,0.6495855312735493,0.3937452901281085,0.6710625470987189,0.5648279989324496
17031431302,Census Tract 4313.02; Cook County; Illinois,0.9056278967115425,0.8630997236875156,0.7432177844762622,0.8281838733986435,0.7057272042200452,0.6882401384341347
17031431400,Census Tract 4314; Cook County; Illinois,0.7260207459721915,0.7849786485807586,0.7620572720422004,0.38847023360964583,0.6936699321778448,0.6125315111488726
17031440101,Census Tract 4401.01; Cook County; Illinois,0.6588832487309644,0.8784225069078121,0.3498492840994725,0.4804069329314243,0.7294649585531273,0.45346506738766934
17031440102,Census Tract 4401.02; Cook County; Illinois,0.5775766938865591,0.7616176839989952,0.34570459683496607,0.4453654860587792,0.6541070082893745,0.4470248007387573
17031440201,Census Tract 4402.01; Cook County; Illinois,0.6792981681747958,0.7513187641296157,0.5989073097211756,0.48266767143933687,0.6633383571966842,0.5137852268720301
17031440202,Census Tract 4402.02; Cook County; Illinois,0.7290664312513794,0.7503139914594323,0.7108138658628486,0.45968349660889224,0.7170308967596082,0.4531203127810925
